,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,Corrected
326,326,6/7/2025,20:55.3,4,5,"Pluta, Tony",808753,Right,ARI_WIL,"Bass, Tyson",826138,Right,NOR_TAR,Undefined,8,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.9358,-0.538052,-1.478091,2354.880254,181.742783,12:00,6.0876,0.82242,5.00701,-18.44414,16.39662,0.4661,4.04253,-0.53422,83.19623,-3.97147,-1.395847,0.42483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62717,8.58894,-0.68094,50,6.02157,3.38159,-131.91947,-1.90355,-1.10887,27.18302,-16.98781,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,886da460-43d4-11f0-8907-61d02edce62a,88.72359,NA,NA,7.73957,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,20:55.3,2025-06-07T15:20:55.3028608-04:00,2025-06-07T19:20:55.3028608Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,c021c4ec-56d0-4ecd-be70-b7ee23aca1b6,55.48915,-133.04574,13.59151,6.08586,-1.1997,-8.49391,-0.822,3.42754,-0.55444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
327,327,6/7/2025,21:20.3,4,6,"Pluta, Tony",808753,Right,ARI_WIL,"Bass, Tyson",826138,Right,NOR_TAR,Undefined,8,Top,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.66753,-3.234829,-2.105049,2358.455303,193.703272,12:30,6.01227,0.95454,5.10051,-17.37725,18.25666,4.19047,1.51077,-0.68068,82.68214,-6.457436,-1.364421,0.429638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61941,10.23501,-0.75932,50,5.69344,4.58366,-129.95145,-7.95188,-4.52009,24.90725,-14.51242,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,976e95a0-43d4-11f0-8907-61d02edce62a,87.7306,NA,NA,6.98539,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,21:20.3,2025-06-07T15:21:20.2613248-04:00,2025-06-07T19:21:20.2613248Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,4adaa848-0093-4074-8fd4-eeffaa86a446,55.39719,-130.98182,12.45363,6.00998,-7.35153,-7.25621,-0.9528,4.77065,-2.26005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
328,328,6/7/2025,22:02.3,5,1,"Pluta, Tony",808753,Right,ARI_WIL,"Angelo, Samuel",1000337453,Left,NOR_TAR,Undefined,8,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,87.70132,-1.46739,-0.183959,2401.13575,196.46418,12:30,5.88841,1.19864,5.35878,-26.63805,10.24241,2.69697,2.2922,1.25087,80.7021,-6.365468,0.295755,0.437088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39874,5.87855,-1.18407,50,5.73777,0.28904,-127.33533,-4.22249,-2.3086,24.86179,-22.47163,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,b065ba70-43d4-11f0-8907-61d02edce62a,86.23527,NA,NA,6.99922,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,22:02.3,2025-06-07T15:22:02.3222272-04:00,2025-06-07T19:22:02.3222272Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,832a35a0-1c53-4f67-a93f-0f1637f96f68,55.1379,-128.33457,12.43089,5.88933,-3.31932,-11.23581,-1.19756,0.38183,-1.1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
329,329,6/7/2025,23:50.1,5,2,"Pluta, Tony",808753,Right,ARI_WIL,"Angelo, Samuel",1000337453,Left,NOR_TAR,Undefined,8,Top,2,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.77265,-1.89258,-1.258718,2352.218649,144.80157,10:45,5.85515,1.60738,5.23528,-32.69482,6.01028,-3.4339,1.35063,0.13794,79.30102,-7.834548,-1.868306,0.44777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40441,3.8252,-1.48888,50,5.65649,2.88252,-124.51704,-5.32016,2.21885,23.52585,-26.13062,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,f0b72eb0-43d4-11f0-8907-61d02edce62a,84.17804,NA,NA,6.47164,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,23:50.1,2025-06-07T15:23:50.0825088-04:00,2025-06-07T19:23:50.0825088Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,5287b54f-9e9f-4e58-925f-6679f83d1522,55.26375,-125.50761,11.76293,5.85734,-4.21991,-13.06531,-1.60828,2.78909,1.10942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
330,330,6/7/2025,24:13.6,5,3,"Pluta, Tony",808753,Right,ARI_WIL,"Angelo, Samuel",1000337453,Left,NOR_TAR,Undefined,8,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.92838,-1.452511,-0.00774,2440.114877,191.481068,12:30,6.06356,0.87271,4.96342,-14.56265,20.47292,3.92709,3.47758,1.19265,82.878,-4.206337,0.685032,0.426016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93307,10.84505,-0.8753,50,5.9118,-0.17365,-131.83892,-3.81688,-3.40078,28.14501,-13.09467,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,feaa3260-43d4-11f0-8907-61d02edce62a,88.47658,NA,NA,8.05038,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,24:13.6,2025-06-07T15:24:13.6411136-04:00,2025-06-07T19:24:13.6411136Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,f732d416-5b7b-4e9b-873f-edd4f11cacc3,55.5316,-133.01456,14.0725,6.05982,-3.2699,-6.54733,-0.87101,-0.03159,-1.70039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
331,331,6/7/2025,24:36.8,5,4,"Pluta, Tony",808753,Right,ARI_WIL,"Angelo, Samuel",1000337453,Left,NOR_TAR,Undefined,8,Top,2,2,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.82885,-1.982718,-0.610124,2367.434689,195.670083,12:30,5.84304,1.52228,5.26428,-32.58041,7.15091,1.65646,1.26457,1.08714,78.00604,-7.926139,-0.315759,0.453668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99945,4.49689,-1.46774,50,5.63765,1.23976,-123.07846,-5.43876,-1.53459,24.20592,-25.26946,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,0c8d0970-43d5-11f0-8907-61d02edce62a,83.08377,NA,NA,6.82281,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,24:36.8,2025-06-07T15:24:36.7759872-04:00,2025-06-07T19:24:36.7759872Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,f4976b3b-3fa1-45dd-8181-461f04e3a9c9,55.23317,-124.1034,12.10296,5.8453,-4.36878,-12.63473,-1.52161,1.30474,-0.76729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
332,332,6/7/2025,25:01.3,5,5,"Pluta, Tony",808753,Right,ARI_WIL,"Angelo, Samuel",1000337453,Left,NOR_TAR,Undefined,8,Top,2,2,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.34886,0.134833,-1.328219,2420.809634,186.658975,12:15,5.90422,1.41735,5.31297,-29.95813,8.20465,0.82213,3.53429,0.23902,79.21637,-5.369855,-1.182247,0.444622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76563,4.43949,-1.29757,50,5.89491,2.87008,-125.35063,-0.79292,-1.22268,24.4565,-25.08419,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,1b179230-43d5-11f0-8907-61d02edce62a,84.77404,NA,NA,7.13249,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,25:01.3,2025-06-07T15:25:01.3050000-04:00,2025-06-07T19:25:01.3050000Z,,v3,232,471370,NA,"Guzman, Adonys",702631,Right,ARI_WIL,98433ef3-c1e7-4365-8ade-f59bb4b3d5ed,55.18352,-126.35792,12.22825,5.90629,0.24021,-12.5421,-1.41681,2.92044,-0.61134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.96631,NA,NA,1.026636,NA,NA,NA,1.32258,5.14415,-0.48384,76.05022,2.49916,-48.74262,1.33351,77.48481,-4.62762,5.16848,12.70025,-15.00477,-0.52638,-55.53495,8.51192,High,High,High,,,High,Medium,Medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
333,333,6/7/2025,27:20.5,1,1,"Boaz, Folger",10057367,Left,NOR_TAR,"Cain, Andrew",814832,Left,ARI_WIL,Undefined,8,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.66078,-2.275062,2.747784,2259.647343,133.889318,10:30,5.53024,-1.46474,4.8217,-22.04619,12.36292,-11.79363,1.53464,0.15699,84.53456,-6.29955,0.674151,0.42219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53847,6.97209,1.2028,50,5.28554,-5.81145,-132.87469,-6.16109,11.80172,25.9131,-19.5896,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,6e1cc680-43d5-11f0-8907-61d02edce62a,89.27836,NA,NA,7.12622,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,27:20.5,2025-06-07T15:27:20.5127680-04:00,2025-06-07T19:27:20.5127680Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,7b9cc7f5-38bd-4ee3-a3e4-50021b10b4f9,55.6775,-133.97733,12.95655,5.52997,-5.32752,-9.7948,1.46077,-6.31364,5.90086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
334,334,6/7/2025,27:36.8,1,2,"Boaz, Folger",10057367,Left,NOR_TAR,"Cain, Andrew",814832,Left,ARI_WIL,Undefined,8,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.68683,-4.70703,2.551806,2334.867203,135.126577,10:30,5.41314,-1.55174,4.99949,-21.868,12.50914,-11.41174,-0.86724,-0.09212,84.69951,-8.682863,0.536815,0.421994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46737,7.74973,1.31644,50,4.94189,-5.39712,-132.63914,-11.77798,11.5984,26.59819,-18.27589,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,77d4b890-43d5-11f0-8907-61d02edce62a,89.31988,NA,NA,6.98732,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,27:36.8,2025-06-07T15:27:36.8423936-04:00,2025-06-07T19:27:36.8423936Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,14103d1d-2ef7-4520-a77d-a25cf6970288,55.50191,-133.73789,13.29909,5.41283,-11.02302,-9.13795,1.54929,-5.87624,5.7992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
335,335,6/7/2025,28:02.8,1,3,"Boaz, Folger",10057367,Left,NOR_TAR,"Cain, Andrew",814832,Left,ARI_WIL,Undefined,8,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,GroundBall,Out,1,0,,80.53734,1.257012,1.134716,2515.528903,308.094275,4:15,5.58362,-1.45783,4.57617,-52.71318,-7.19402,11.07221,2.38723,0.54459,73.61253,-8.188231,3.076008,0.485589,90.15717,7.054479,19.106549,1873.957736,NA,NA,NA,119.81139,113.54224,21.125435,1.022149,-5.11319,-3.55248,1.32926,50,5.6639,-2.79381,-116.73756,0.50274,-7.00646,23.41394,-37.04189,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,87556120-43d5-11f0-8907-61d02edce62a,77.62216,5.95595,NA,6.92481,NA,NA,NA,2.5833,2.51174,-0.52616,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,28:02.8,2025-06-07T15:28:02.7514880-04:00,2025-06-07T19:28:02.7514880Z,GroundBall,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,c587c82b-cd18-4793-b11e-15e7c47301a7,55.92401,-117.91974,11.70697,5.59131,2.37301,-18.52095,1.46138,-2.44005,-3.50323,278.98768,2.5833,123.99932,-20.49606,4.03287,0.36422,-1.98832,2.03367,-1.05691,0.22772,2.51174,16.24041,-19.94398,2.37947,-1.88989,2.52627,-2.32462,1.1856,-0.25415,-0.52616,42.95577,0.04871,0.20098,-1.75083,3.05358,-2.9128,1.49533,-0.32115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
336,336,6/7/2025,28:39.3,2,1,"Boaz, Folger",10057367,Left,NOR_TAR,"Splaine, Tommy",701743,Right,ARI_WIL,Undefined,8,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.80351,-0.320322,-0.169945,2162.910845,142.647133,10:45,5.52957,-1.51975,4.83762,-20.78001,13.72288,-9.6341,3.49459,-2.48351,83.73642,-4.158604,-1.865595,0.422765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66815,7.16752,1.54516,50,5.48067,0.87523,-133.13775,-1.54603,8.37716,28.63881,-19.31168,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,9d015290-43d5-11f0-8907-61d02edce62a,89.15692,NA,NA,8.06709,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,28:39.3,2025-06-07T15:28:39.2861696-04:00,2025-06-07T19:28:39.2861696Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,8804f339-81e1-4d8c-9bbd-775b5ce520ce,55.65784,-134.34928,14.3194,5.52879,-0.72908,-9.65584,1.51563,0.52085,4.18858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
337,337,6/7/2025,28:55.6,2,2,"Boaz, Folger",10057367,Left,NOR_TAR,"Splaine, Tommy",701743,Right,ARI_WIL,Undefined,8,Bottom,1,1,0,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.55329,0.196707,0.512222,2421.178514,319.718415,4:45,5.50428,-1.56022,4.81988,-53.84983,-8.37745,8.16559,1.20311,-0.39458,74.06975,-9.428526,1.952991,0.485339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89709,-3.7839,1.50202,50,5.47686,-1.37805,-115.61089,-1.65143,-5.32444,19.64087,-37.34381,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,a6cad0d0-43d5-11f0-8907-61d02edce62a,77.66207,NA,NA,5.48354,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,28:55.6,2025-06-07T15:28:55.6496384-04:00,2025-06-07T19:28:55.6496384Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,e9934f3c-6a36-488c-a9dc-f41e40f94a1c,55.6817,-116.57214,9.82043,5.51296,0.17623,-18.67191,1.56308,-1.11746,-2.66222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
338,338,6/7/2025,29:13.2,2,3,"Boaz, Folger",10057367,Left,NOR_TAR,"Splaine, Tommy",701743,Right,ARI_WIL,Undefined,8,Bottom,1,1,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.81533,0.713282,1.095232,2536.087612,302.106012,4:00,5.57799,-1.39731,4.31496,-52.32692,-7.99225,14.93635,1.89946,0.89453,75.20536,-8.591422,3.702559,0.479229,92.18649,29.631515,-61.618911,3346.857352,45.18624,45.62787,-100.2902,259.32964,136.96759,-74.609809,3.265997,-6.98587,-3.7761,1.26268,50,5.60136,-2.94094,-118.63792,-0.66504,-9.9309,23.24168,-37.54203,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,b1550700-43d5-11f0-8907-61d02edce62a,78.65222,48.8188,NA,6.60997,NA,NA,NA,2.83461,1.85928,-0.37611,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,29:13.2,2025-06-07T15:29:13.2070912-04:00,2025-06-07T19:29:13.2070912Z,FlyBall,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,4db84e1a-6404-4b74-a9cd-1c5d24d8af24,56.1863,-119.84372,11.62084,5.58533,1.28267,-18.77102,1.4019,-2.42572,-4.96545,NA,2.83446,55.87302,-20.64984,5.5647,-1.71914,0.61196,-0.17061,0.02773,-0.00191,1.85969,66.82788,-28.52209,4.09217,-0.43227,-0.24514,0.13381,-0.02707,0.00207,-0.37597,-103.40689,15.64858,-4.24397,1.33379,-0.48459,0.13672,-0.02236,0.00155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Low,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
